"","Id_Estacion","Periodo","null","ENERO","FEBRERO","MARZO","ABRIL","MAYO","JUNIO","JULIO","AGOSTO","SEPTIEMBRE","OCTUBRE","NOVIEMBRE","DICIEMBRE","TOTAL","Periodo2"
"1128","17029","7100",NA,"13.8","9.4","7.8","23.8","30.8","195.2","151.8","211.9","218.9","91.5","19.2","8.7","982.8","1971 - 2000"
"1129","17029","8110",NA,"6.9","8.4","5.3","11.6","48.9","210.3","211","242.9","246.9","79.4","11.8","1.8",NA,"1981 - 2010"
"1130","17030","5110",NA,"7.9","2.4","2.3","16.8","68.4","184.8","186.7","216.4","201.5","71.9","24","6.3","989.4","1951 - 2010"
"1131","17031","5110",NA,"7.4","5","3.6","8.9","54.4","192.5","176.5","178.5","187.2","64","8.7","4","890.7","1951 - 2010"
"1132","17031","7100",NA,"7.5","3.8","2.7","8","56","196.3","167.9","186.2","187.7","64.4","8.2","5.3","894","1971 - 2000"
"1133","17031","8110",NA,"5.6","4.4","3.2","8.5","53.8","196.5","181.4","175.8","189.4","60","9.1","4","891.7","1981 - 2010"
"1134","17032","5110",NA,"17.1","4.2","5.5","31.1","85.8","352.2","353.7","397.7","359.6","145.6","26.8","6.6",NA,"1951 - 2010"
"1135","17033","5110",NA,"9.7","3.4","4.4","12.5","62.6","180.2","156.9","155.3","151.6","62.2","10.7","2","811.5","1951 - 2010"
"1136","17033","7100",NA,"8.6","1.8","3.7","11.9","63.8","185.8","151.8","158.9","140.1","67.1","11.3","2.8","807.6","1971 - 2000"
"1137","17033","8110",NA,"8.7","4.1","3.7","13","59.4","177.2","169","152.8","148.8","59.4","12.7","2.1","810.9","1981 - 2010"
"1138","17036","5110",NA,"6.9","4.8","4.3","6.9","56.8","169.8","150.7","176.9","160.3","59.4","9.4","2.4","808.6","1951 - 2010"
"1139","17036","7100",NA,"6.8","4.4","5","7.4","53.5","172.7","149.7","171.9","152","60","8.5","2.3","794.2","1971 - 2000"
"1140","17036","8110",NA,"6.4","4.9","4.5","7.1","55.7","167.6","148.5","178.4","160.2","65.9","10.3","2.9","812.4","1981 - 2010"
"1141","17038","5110",NA,"8.2","3.2","2.5","10.8","62.5","161.7","164","154.4","143.6","57.5","7.3","2.9","778.6","1951 - 2010"
"1142","17038","7100",NA,"8.2","1.3","0.6","6.3","57.1","149.1","148.7","150.9","125.5","57","5.6","3.6","713.9","1971 - 2000"
"1143","17038","8110",NA,"7","3.4","2.9","11","63.2","171","169.7","153.3","148.5","51.2","7.6","2.8","791.6","1981 - 2010"
"1144","17039","5110",NA,"19.9","14","10.3","27.3","82.8","290.5","341.1","346.1","304.3","117","21.9","9.8",NA,"1951 - 2010"
"1145","17039","7100",NA,"20.3","9.3","10.7","30","89.3","290.8","351.1","335","282.6","117.8","25.1","11.7",NA,"1971 - 2000"
"1146","17039","8110",NA,"17.4","14.7","10.8","25.4","80.8","297.8","339.4","340.8","309.2","121.2","21.1","8.9",NA,"1981 - 2010"
"1147","17042","5110",NA,"7.1","0.7","2.1","9","59.4","212.8","199","171.4","173","64.6","36.7","3.5","939.3","1951 - 2010"
"1148","17043","5110",NA,"12.4","7.1","3.9","12.9","65.9","213.7","202.6","226.2","213.8","78.1","17.5","4.7",NA,"1951 - 2010"
"1149","17043","7100",NA,"12.3","4.2","3.3","13.3","71.1","210.3","198.9","219.5","196.2","79.2","20.5","6",NA,"1971 - 2000"
"1150","17043","8110",NA,"11","7.8","4.1","12.6","63.5","219.4","204","226.7","217.8","76.8","16.7","4.4",NA,"1981 - 2010"
"1151","17044","5110",NA,"9.3","4","3.7","13.2","67.4","214","193.7","201.5","197","73.7","10.8","2.8","991.1","1951 - 2010"
"1152","17044","7100",NA,"11.3","2.3","3.3","16.7","73.4","220.1","188.5","201.3","190.3","74","11","3.8","996","1971 - 2000"
"1153","17044","8110",NA,"8.1","4.3","3.2","10.2","63.8","224.3","199.3","199.9","200.8","68","11.7","2.8","996.4","1981 - 2010"
"1154","17045","5110",NA,"10.1","8.9","6.7","20.9","69.6","198.3","214.3","207.6","185.8","75","17.6","5.2",NA,"1951 - 2010"
"1155","17045","7100",NA,"10.8","5.7","7.4","26.5","81.4","222.9","225.4","222.1","204.2","89.9","23.7","6.9",NA,"1971 - 2000"
"1156","17045","8110",NA,"10.6","9.4","6.1","18.7","68","195.7","210.7","201.1","182.4","71","16.8","4.9","995.4","1981 - 2010"
"1157","17046","5110",NA,"9.8","9.6","6.7","26.4","97","222.1","210.6","206.2","223.6","91.4","20.5","10.4",NA,"1951 - 2010"
"1158","17046","7100",NA,"6.4","2.9","7.1","27.4","105","220.9","221.2","207.4","198.4","96","23.2","15.1",NA,"1971 - 2000"
"1159","17046","8110",NA,"10.1","10.3","7.1","24.4","98.8","217.9","207.4","198.1","220.6","84.2","19.6","9.8",NA,"1981 - 2010"
"1160","17047","5110",NA,"22.8","14","13.6","31.9","81.4","277","336.5","354.1","281.9","107","27","9.4",NA,"1951 - 2010"
"1161","17047","7100",NA,"21.2","9.8","13.2","32.6","89","271.5","338.8","357.3","263.6","105.6","26.1","11.3",NA,"1971 - 2000"
"1162","17047","8110",NA,"20.8","18.5","13.6","29.5","82.4","279.4","356.7","370.8","295.6","112.8","26.1","7.7",NA,"1981 - 2010"
"1163","17048","5110",NA,"10.2","6.9","5.7","17.5","72.9","216.1","218.1","221.2","245.9","81.6","18.2","4.2",NA,"1951 - 2010"
"1164","17048","7100",NA,"8.8","3.8","6.1","18.2","71.6","209.7","210.7","203.6","225.3","84.5","22","5.1",NA,"1971 - 2000"
"1165","17048","8110",NA,"10.5","7.4","5.9","16","72.9","212.2","214.8","216.5","247.7","79.4","17.4","4.1",NA,"1981 - 2010"
"1166","17049","5110",NA,"13","14.9","6.7","18.7","64","242.3","252.7","274.9","275.4","113","18.5","7.9",NA,"1951 - 2010"
"1167","17049","7100",NA,"10.8","9.5","7.5","23.1","63.7","244.3","229.9","248.1","211.2","112.2","19.3","10.8",NA,"1971 - 2000"
"1168","17049","8110",NA,"13.3","15.5","6.6","19.1","61.5","246.1","248.5","263.2","281.9","110.4","18.2","7.7",NA,"1981 - 2010"
"1169","17051","5110",NA,"15.1","11.7","12.5","19.9","61.6","221.1","222.6","222.4","226.8","87.7","19.7","7.2",NA,"1951 - 2010"
"1170","17051","7100",NA,"15","9","13.7","24.6","62.5","213.9","209.8","213.2","199.7","91","23.4","9.7",NA,"1971 - 2000"
"1171","17051","8110",NA,"15.7","12.2","12.9","17.6","59.9","228.2","221.3","224.2","229.3","85.6","19.5","7.4",NA,"1981 - 2010"
"1172","17052","5110",NA,"8.6","6.3","1.9","14.4","68.7","204.4","194.7","221.6","211.6","65.6","11.9","1.9",NA,"1951 - 2010"
"1173","17052","7100",NA,"7.6","1.8","1.5","14.1","77","206.5","188.5","228.1","172.4","68.6","14.7","2.8","983.6","1971 - 2000"
"1174","17052","8110",NA,"8.6","6.3","1.9","14.4","68.7","204.4","194.7","221.6","211.6","65.6","11.9","1.9",NA,"1981 - 2010"
"1175","17054","5110",NA,"10.1","4","3.4","7.3","42","153.1","153.9","159.5","162.1","60.1","10.5","6.4","772.4","1951 - 2010"
"1176","17054","7100",NA,"11.3","1.4","2.4","6.9","40.2","140.9","144.1","158.8","157","62.8","11.7","9.1","746.6","1971 - 2000"
"1177","17054","8110",NA,"8.5","4.2","3.6","7.6","42","159.6","152.2","159.3","159.8","56.9","10.5","6.7","770.9","1981 - 2010"
"1178","17056","5110",NA,"8.1","5.1","3.6","9.6","55","179.4","176.5","154.7","165.9","55.6","8.8","5.4","827.7","1951 - 2010"
"1179","17056","7100",NA,"8.1","2.8","3.1","10.1","51.4","176.5","168.3","147","160.4","54.4","9.7","7.3","799.1","1971 - 2000"
"1180","17056","8110",NA,"6.3","5.3","3.8","9","53","184.6","180.7","152.8","165.3","55.8","9.1","5.6","831.3","1981 - 2010"
"1181","17057","5110",NA,"10.2","5.9","4.4","10.5","59","176.6","173.1","175.1","169.9","65.2","10.2","2.9","863","1951 - 2010"
"1182","17057","7100",NA,"10.3","5.2","4.8","9.7","57.1","178.6","153.4","174.9","145.1","62.7","11.8","3.9","817.5","1971 - 2000"
"1183","17057","8110",NA,"7.8","6.1","4.7","10.6","60.1","182.6","175.8","175.3","175.2","66","10.1","3","877.3","1981 - 2010"
"1184","17058","5110",NA,"12.5","7.5","2.2","11.5","50.9","224.8","204.5","221.6","209.5","71.2","15.8","4.7",NA,"1951 - 2010"
"1185","17058","7100",NA,"12.8","5.2","1.8","9.5","52.1","214","191.7","203.3","186.4","64.3","15","6.5","962.6","1971 - 2000"
"1186","17058","8110",NA,"10","7.8","2.3","11.4","50.6","230.9","208.4","223.8","214.5","75.1","15.2","3.9",NA,"1981 - 2010"
"1187","17059","5110",NA,"11.9","6.5","2.5","13.8","33.5","202.5","179.7","205.6","158.3","80.6","9.8","4.1","908.8","1951 - 2010"
"1188","17059","7100",NA,"13.1","7.1","1.4","15","33.5","198.1","178.3","201.1","158.1","84.1","10.4","4.3","904.5","1971 - 2000"
"1189","17059","8110",NA,"7.8","6.9","2.7","13.6","30.9","207","182.1","207.8","152.8","80.8","8.6","3.9","904.9","1981 - 2010"
"1190","17060","5110",NA,"13.7","11.1","5","19.7","85.4","211.2","195","192.3","222.3","89.2","19.4","4.7",NA,"1951 - 2010"
"1191","17060","7100",NA,"14","7.5","5.7","20.8","95.5","225.2","205","195","207.9","95.9","23","5.9",NA,"1971 - 2000"
"1192","17060","8110",NA,"13.7","11.1","5","19.7","84.8","210.2","196.4","191.5","223.2","89.8","20","4.9",NA,"1981 - 2010"
"1193","17061","5110",NA,"6.8","6.9","5.7","21.6","55.9","214.4","197.1","201.6","182.5","62.3","7.4","2.3","964.5","1951 - 2010"
"1194","17061","7100",NA,"7.2","5.8","4.5","12.7","54.1","241","206.1","201.2","189.8","64.6","9","3.2","999.2","1971 - 2000"
"1195","17061","8110",NA,"6.8","6.9","5.7","21.6","55.9","214.4","197.1","200.6","182.5","60.6","7.4","2.3","961.8","1981 - 2010"
"1196","17062","5110",NA,"5.1","7.7","5.2","11.3","40.3","208","206.3","184.9","185.5","55.8","6.7","0.7","917.5","1951 - 2010"
"1197","17062","8110",NA,"5.1","7.7","5.2","11.3","40.3","208","206.3","184.9","185.5","55.8","6.7","0.7","917.5","1981 - 2010"
"1198","17063","5110",NA,"6.6","11.7","3.7","11","33.5","212.5","190.6","187.5","243.6","57","7.1","0.8","965.6","1951 - 2010"
"1199","17063","8110",NA,"6.6","11.7","3.7","11","33.5","212.5","190.6","187.5","243.6","57","7.1","0.8","965.6","1981 - 2010"
"1200","17064","5110",NA,"3.8","6.9","3.1","10.6","43.3","188.5","128.3","125.5","186.2","59","4.6","1.5","761.3","1951 - 2010"
"1201","17064","8110",NA,"3.8","6.9","3.1","10.6","43.3","188.5","128.3","125.5","186.2","59","4.6","1.5","761.3","1981 - 2010"
"1202","17065","5110",NA,"7.9","3","2.8","11","41.6","167.7","164.8","123.1","196.8","57.1","8.2","2.7","786.7","1951 - 2010"
"1203","17065","8110",NA,"7.9","3","2.8","11","41.6","167.7","164.8","123.1","196.8","57.1","8.2","2.7","786.7","1981 - 2010"
"1204","17066","5110",NA,"13.2","10.1","7.7","19.5","71.4","212","194.6","258.1","268.2","101.1","38.2","3.2",NA,"1951 - 2010"
"1205","17066","7100",NA,"8.7","9.3","9.8","25.4","64.6","240.5","211.1","196.2","244.8","116","33.9","2.5",NA,"1971 - 2000"
"1206","17066","8110",NA,"13.2","10.1","7.7","19.5","71.4","212","194.6","258.1","268.2","101.1","38.2","3.2",NA,"1981 - 2010"
"1207","17068","5110",NA,"13.9","9","4.5","16.2","73.8","223.6","233.5","226.5","218","73.5","20.5","5",NA,"1951 - 2010"
"1208","17068","7100",NA,"11.6","5","3","18.7","75.3","217.9","222.6","213.2","200.5","74.2","25.3","6.7",NA,"1971 - 2000"
"1209","17068","8110",NA,"13.9","9","4.5","16.2","73.8","223.6","233.5","226.5","218","73.5","20.5","5",NA,"1981 - 2010"
"1210","17069","5110",NA,"2.7","2.6","1.9","4","34.4","175.7","236.8","174.1","179.7","62.9","4","1.1","879.9","1951 - 2010"
"1211","17069","8110",NA,"2.7","2.6","1.9","4","34.4","175.7","236.8","174.1","179.7","62.9","4","1.1","879.9","1981 - 2010"
"1212","17071","5110",NA,"9","7.7","4.5","12.3","58.2","211.5","186","213.2","232.6","81.9","12","4.7",NA,"1951 - 2010"
"1213","17071","7100",NA,"9","4.6","3","13.4","54.8","193.3","172.9","201.9","197.6","80.2","13.9","6.8","951.4","1971 - 2000"
"1214","17071","8110",NA,"9","7.7","4.5","12.3","58.2","211.5","186","213.2","232.6","81.9","12","4.7",NA,"1981 - 2010"
"1215","17072","5110",NA,"5.8","4.4","3.1","4","40.4","175.3","158.1","165","164.1","54.8","7.3","1.1","783.4","1951 - 2010"
"1216","17072","7100",NA,"5.8","1.5","3","2.6","46.4","182.8","149.4","156.4","162.6","50.1","7","1.4","769","1971 - 2000"
"1217","17072","8110",NA,"5.2","6.1","2.9","4.7","41.1","192.7","184.3","175","179.2","56.6","9.2","0.6","857.6","1981 - 2010"
"1218","17073","5110",NA,"5.1","6.8","4.5","9.1","46.8","215.4","196.5","188.6","184.2","63.1","9.2","2.5","931.8","1951 - 2010"
"1219","17073","7100",NA,"4","5","1.8","5.5","32.6","203","181.9","172.3","159.6","54.9","10","3.8","834.4","1971 - 2000"
"1220","17073","8110",NA,"5.1","6.8","4.5","9.1","46.8","215.4","196.5","188.6","184.2","63.1","9.2","2.5","931.8","1981 - 2010"
"1221","17074","5110",NA,"4.2","1.5","2.3","5.3","51","194","169.3","123.8","154.7","60.5","8","0.7","775.3","1951 - 2010"
"1222","17074","8110",NA,"4.2","1.5","2.3","5.3","51","194","169.3","123.8","154.7","60.5","8","0.7","775.3","1981 - 2010"
"1223","17076","5110",NA,"8.6","4.4","2.9","9.7","45.7","192.9","178","191.5","162.7","62.6","9","4.9","872.9","1951 - 2010"
"1224","17076","7100",NA,"10.3","2","2.6","8.6","44","190.6","162.3","171.6","152","53.3","9.6","6.3","813.2","1971 - 2000"
"1225","17076","8110",NA,"6","4.7","2.6","10.8","47.6","203.5","189.2","201.7","170.3","69.4","11","2.3","919.1","1981 - 2010"
"1226","17077","5110",NA,"6.4","3.5","3.7","5.9","38.7","183.6","171.6","170.8","161.7","73.8","10.9","3.3","833.9","1951 - 2010"
"1227","17077","7100",NA,"7.1","1.1","4.5","6.3","31.8","187.9","168.2","168.7","151.4","71.2","11.3","4.7","814.2","1971 - 2000"
"1228","17077","8110",NA,"6.4","3.5","3.7","5.9","38.7","183.6","171.6","170.8","161.7","73.8","10.9","3.3","833.9","1981 - 2010"
